From Date,PM2.5,PM10,NO2,SO2,CO,Ozone,SR,RH,WS,WD
2020-04-21 19:30,19.61,22.99,59.03,7.11,0.68,19.1,22.44,71.01,9.96,113.07
2020-04-21 19:45,20.03,23.44,77.47,7.01,0.66,19.21,22.39,71.54,9.03,92.73
2020-04-21 20:00,20.86,23.77,69,6.84,0.66,17.32,22.44,73.22,8.94,75.29
2020-04-21 20:15,21.32,23.73,69.93,6.69,0.69,15.45,22.44,74.61,7.94,66.14
2020-04-21 20:30,20.49,23.94,73.18,5.95,0.67,15.61,22.42,75.16,9.42,50.45
2020-04-21 20:45,18.8,24.83,55.01,7.56,0.67,15.54,22.44,77.46,12.94,30.28
2020-04-21 21:00,18.71,24.79,62.91,6.62,0.66,14.82,22.44,78.92,13.7,45.08
2020-04-21 21:15,19.76,25.16,62.25,7.25,0.66,14.45,22.42,79.69,14.29,64.68
2020-04-21 21:30,20.76,25.85,59.33,6.12,0.65,14.22,22.41,80.41,9.13,49.29
2020-04-21 21:45,20.48,25.29,57.93,6.52,0.55,13.88,22.42,80.55,9.66,153.79
2020-04-21 22:00,20.82,26.22,70.19,6.96,0.74,13.89,22.43,80.8,8.95,52.35
2020-04-21 22:15,20.86,26.49,66.59,7.15,0.72,13.62,22.44,81.13,8.21,39.99
2020-04-21 22:30,21.71,26.73,68.37,6.8,0.65,13.92,22.44,80.78,8.55,121.72
2020-04-21 22:45,21.28,26.69,59.1,7.28,0.68,13.45,22.43,81.89,11.02,68.53
2020-04-21 23:00,21.81,26.37,61.87,7.37,0.67,12.6,22.42,83.26,8.98,67.85
2020-04-21 23:15,22.5,25.99,69.48,7.18,0.64,11.97,22.44,84.13,9.79,56.71
2020-04-21 23:30,22.15,25.26,75.1,6.55,0.66,12.12,22.47,85.1,6.28,161.7
2020-04-21 23:45,21.70333333,24.21,75.44,7.035,0.66,11.725,22.44,85.39,6.91,97.055
2020-04-22 00:00,21.25666667,23.16,75.78,7.52,0.66,11.33,22.41,85.68,7.54,32.41
2020-04-22 00:15,20.81,22.36,71.95,7.1,0.65,11.74,22.41,86.47,6.93,84.69
2020-04-22 00:30,19.47,22.64,75.83,6.92,0.64,11.52,22.41,87.21,10.1,61.66
2020-04-22 00:45,18.19,24.25,69.16,7.03,0.69,10.84,22.43,87.44,5.33,185.39
2020-04-22 01:00,17.79,25.64,80.72,7.45,0.65,10.45,22.41,87.86,5.5,154.17
2020-04-22 01:15,16.96,26.04,81.25,6.85,0.62,9.7,22.42,86.89,6.16,56.14
2020-04-22 01:30,16.52,25.85,83.05,7.08,0.67,9.43,22.43,85.59,8.68,39.28
2020-04-22 01:45,15.19,26.11,84.79,6.97,0.64,9.66,22.4,86.06,5.68,84.28
2020-04-22 02:00,16.07,25.85,76.85,7.45,0.72,10.05,22.41,86.43,6.35,45.48
2020-04-22 02:15,16.75,24.9,71.9,6.88,0.73,10.44,22.39,86.8,5.36,63.26
2020-04-22 02:30,17.32,23.57,75.74,7.34,0.7,10.9,22.44,92.78,6.44,84.7
2020-04-22 02:45,17.77,23.5,82.95,7.16,0.66,10.09,22.43,89.97,6.35,78.69
2020-04-22 03:00,18.03,23.08,84.43,7.23,0.69,9.67,22.44,88.61,6.46,53.32
2020-04-22 03:15,18.01,23.1,89.58,7.09,0.75,9.21,22.41,88.71,5.32,54.36
2020-04-22 03:30,18.11,23.21,83.47,6.69,0.62,8.45,22.43,88.97,5.05,95.72
2020-04-22 03:45,18.61,23.99,80.34,6.67,0.66,8.36,22.44,88.65,5.51,38.7
2020-04-22 04:00,18.8,23.54,77.45,6.36,0.66,8.68,22.43,88.59,5.37,65.14
2020-04-22 04:15,19.51,22.87,82.81,6.65,0.72,9.12,22.42,88.64,4.55,89.58
2020-04-22 04:30,20.23,23.04,73.81,7.43,0.68,8,22.44,88.93,3.71,274.87
2020-04-22 04:45,19.88,22.67,74.74,6.77,0.67,9.41,22.43,80.28,4.48,174.25
2020-04-22 05:00,19.4,22.25,78.68,6.67,0.67,8.9,22.44,92.99,5.02,85.14
2020-04-22 05:15,19.78,21.53,77.5,6.97,0.69,8.67,22.41,92.6,2.82,112.84
2020-04-22 05:30,19.46,21.17,80,6.88,0.72,8.13,22.44,93.03,3.43,175.01
2020-04-22 05:45,19.63,20.61,83.8,7.98,0.72,7.96,23.74,93.26,2.33,175.49
2020-04-22 06:00,19.61,19.96,93.23,7.01,0.71,7.38,27.61,93.53,3.52,29.55
2020-04-22 06:15,19.715,20.0725,92.24,7.2,0.72,6.92,42.96,93.81,2.85,128.78
2020-04-22 06:30,19.82,20.185,90.21,6.26,0.68,6.23,67.39,94.19,3.16,133.58
2020-04-22 06:45,19.925,20.2975,94.49,6.33,0.75,7.01,99.46,93.84,3.86,180.31
2020-04-22 07:00,20.03,20.41,89.11,5.81,0.78,7.82,142.16,92.15,6.1,97.34
2020-04-22 07:15,20.135,20.5225,96.64,6.56,0.73,9.47,184.95,91.15,3.94,59.33
2020-04-22 07:30,20.24,20.635,97.53,7.43,0.78,10.3,238.11,88.05,4.66,31.39
2020-04-22 07:45,20.345,20.7475,95.6,7.3,0.76,11.12,278.68,83.09,3.89,70.96
2020-04-22 08:00,20.45,20.86,94.73,7.22,0.74,11.76,344.46,78.93,4.4,140.64
2020-04-22 08:15,20.77,22.6,92.14,6.93,0.76,14.17,243.49,74.9,3.94,145.92
2020-04-22 08:30,21.46,22.91,87.01,7.21,0.72,14.87,427.87,72.21,3.57,203.28
2020-04-22 08:45,22.37,23.03,89.7,8.08,0.74,13.23,460.15,66.8,4.19,202.72
2020-04-22 09:00,23.2,23.35,91.42,8.03,0.75,15.3,494.91,63.15,5.81,136.59
2020-04-22 09:15,23.76,24.33,99.16,7.86,0.73,16.48,218.36,63.38,5.37,117.85
2020-04-22 09:30,23.88,25.4,95.2,8.36,0.83,17.36,310.32,62.82,3.04,212.96
2020-04-22 09:45,23.74,26.16,90.25,7.78,0.71,18.44,627.73,60.89,3.42,138.18
2020-04-22 10:00,23.94,26.19,79.64,7.67,0.76,19.6,580.46,55.27,5.32,99.53
2020-04-22 10:15,24.54,26.17,82.71,6.66,0.73,21.73,523.43,56.43,4.63,163.67
2020-04-22 10:30,25.11,25.85,82.92,7.58,0.79,19.38,832.87,55.95,5.12,124.24
2020-04-22 10:45,25.38,25.7,69.17,7.93,0.76,21,722.67,53.4,9.08,59.46
2020-04-22 11:00,25.11,26.13,79.74,7.51,0.77,22.33,806.28,51.65,6.49,226.11
2020-04-22 11:15,25.1,26.55,66.71,7.48,0.74,22.7,865.44,45.11,7.47,157.95
2020-04-22 11:30,25.47,26.38,65.58,7.85,0.74,20.56,868.51,45.66,6.01,106.95
2020-04-22 11:45,25.4,26.14,69.34,7.96,0.71,23.51,927.25,46.49,8.43,86.89
2020-04-22 12:00,25.49,26.02,56.16,6.99,0.75,22.88,839.07,45.97,7.77,90.02
2020-04-22 12:15,25.74333333,26.31,68.54,6.7,0.71,23.35,884.88,43.44,8.39,109.21
2020-04-22 12:30,25.99666667,26.6,59.41,7.75,0.69,24.28,926.09,42.04,7.53,88.25
2020-04-22 12:45,26.25,26.89,67.58,7.93,0.78,27.31,926.91,41.54,9.88,92.37
2020-04-22 13:00,24.7,26.43,49.66,7.45,0.71,25.02,895.75,41.41,10.43,69.35
2020-04-22 13:15,24.59,25.67,60.41,7.46,0.68,27.8,839.64,40.28,8.04,90.15
2020-04-22 13:30,25.13,25.51,66.18,6.9,0.71,27.06,667.48,38.96,9.6,202.58
2020-04-22 13:45,24.395,24.79,54.63,6.97,0.7,28.62,779.79,39.63,9.66,112.15
2020-04-22 14:00,23.66,24.07,71.45,7.8,0.73,29.75,776.32,38.03,7.42,90.29
2020-04-22 14:15,23.08,23.56,70.98,7.55,0.67,26.95,733.84,37.14,9.48,92.8
2020-04-22 14:30,22.56,23.27,62.05,7.44,0.71,28.33,605.13,36.62,8.76,90.56
2020-04-22 14:45,21.69,23.24,64.14,7.42,0.71,29.13,639.05,35.71,7.35,108.75
2020-04-22 15:00,21.32,23.66,71.44,7.44,0.71,31.23,608.75,36.77,5.23,120.01
2020-04-22 15:15,20.87,24.15,61.17,7.51,0.69,31.08,559.51,35.74,8.61,123.74
2020-04-22 15:30,20.8,24.14,67.4,8.14,0.69,28.98,503.14,34.67,7.23,84.64
2020-04-22 15:45,21.05,23.41,71.16,7.73,0.72,30.23,448.42,33.87,6.8,190.96
2020-04-22 16:00,22.21,23.01,68.03,7.44,0.65,29.96,395.05,32.45,5.82,196.85
2020-04-22 16:15,22.93,23.59,72.46,7.55,0.64,32.53,368.59,32.26,5.64,95.28
2020-04-22 16:30,23.86,24.02,85.27,7.62,0.65,35.16,326.96,33.92,7.8,114.88
2020-04-22 16:45,24.2,25.05,72.16,7.4,0.66,35.89,317.35,34.11,7.64,168.34
2020-04-22 17:00,24.19,24.53,62.32,7.41,0.69,35.18,283.53,35.7,6.59,98.65
2020-04-22 17:15,24.17,24.44,55.54,7.57,0.63,32.67,209.64,38.21,9.68,147.79
2020-04-22 17:30,23.91,24.99,55.6,7.3,0.65,32.8,129.85,41.67,14.35,83
2020-04-22 17:45,24.49,25.245,59.59,6.83,0.65,32.87,90.25,44.83,10.3,101.67
2020-04-22 18:00,25.07,25.5,51.89,7.27,0.69,32,54.49,50.3,11.41,73.1
2020-04-22 18:15,25.18,25.51,64.48,7.34,0.68,30.42,33.84,54.96,7.86,135.2
2020-04-22 18:30,25.21,25.72,61.83,7.47,0.71,25.37,23.61,60.48,15.28,75.11
2020-04-22 18:45,24.93,27.41,50.53,8.15,0.75,22.71,22.47,63.29,12.1,95.76
2020-04-22 19:00,25.03,27.4,36.71,7.64,0.74,22.11,22.44,63.72,14.34,98.09
2020-04-22 19:15,24.02,27.85,28.04,7.14,0.66,22.17,22.42,65.59,17.97,81.71
2020-04-22 19:30,23.71,28.61,28.09,7.29,0.67,22.7,22.43,65.99,19.75,69.57
2020-04-22 19:45,24.05,30.26,52.18,7.79,0.69,22.12,22.41,65.87,11.14,108
2020-04-22 20:00,25.06,32.69,36.14,7.76,0.77,21.09,22.41,67.2,13.64,66.57
2020-04-22 20:15,25.47,34.38,38.61,8.21,0.64,20.57,22.42,68.76,14.99,85.45
2020-04-22 20:30,26.09,35.2,54.18,6.37,0.66,20.57,22.44,69.91,14.26,80.36
2020-04-22 20:45,25.5,35.84,48.36,6.66,0.68,22.25,22.41,70.86,16.47,59.66
2020-04-22 21:00,24.89,35.89,57.15,7.1,0.69,23.87,22.43,71.54,13.34,127.43
2020-04-22 21:15,23.89,34.79,57.87,6.7,0.71,24.46,22.41,72.07,10.99,41.72
2020-04-22 21:30,23.42,33.48,54.67,7.75,0.67,29.14,22.43,70.27,9.91,111.41
2020-04-22 21:45,21.7,31.68,59.92,6.61,0.69,29.26,22.41,70.05,10.76,85.02
2020-04-22 22:00,19.63,29.5,59.49,7.09,0.66,30.23,22.44,71.98,11.06,105.68
2020-04-22 22:15,17.74,27.91,62.08,6.36,0.62,31.42,22.41,71.03,7.46,54.19
2020-04-22 22:30,16.28,26.04,51.26,5.99,0.66,30.33,22.44,71.84,7.63,179.06
2020-04-22 22:45,15.41,24.3,54.27,6.65,0.66,29.41,22.45,72.82,8.79,102.88
2020-04-22 23:00,14.33,22.14,56.41,6.74,0.61,28.88,22.44,73.53,6.37,120.42
2020-04-22 23:15,12.97,20.16,58.25,7.48,0.64,28.9,22.41,74.08,8.81,66.4
2020-04-22 23:30,12.5,18.56,53.65,7.87,0.67,26.36,22.4,74.53,5.31,177.3
2020-04-22 23:45,11.42666667,17.57,55.035,7.49,0.695,25.935,22.42,81.21,8.035,137.965
2020-04-23 00:00,10.35333333,16.58,56.42,7.11,0.72,25.51,22.44,87.89,10.76,98.63
2020-04-23 00:15,9.28,15.73,70.37,6.95,0.69,25.17,22.44,82.79,7.88,56.08
2020-04-23 00:30,7.87,15.62,66.38,7.65,0.68,22.8,22.44,79.03,6.21,108.01
2020-04-23 00:45,6.43,15.87,54.19,6.95,0.67,22.48,22.41,78.94,5.27,111.19
2020-04-23 01:00,4.99,15.5,54.42,7.2,0.69,22.14,22.44,79,8.41,50.21
2020-04-23 01:15,4.65,15.04,58.57,7.07,0.74,21.22,22.43,79.76,8.21,72.36
2020-04-23 01:30,4.76,14.95,65.85,6.39,0.7,20.07,22.43,81.88,6.33,143.99
2020-04-23 01:45,5.28,14.64,72.6,7.35,0.69,19.21,22.4,88.08,6.36,80.39
2020-04-23 02:00,5.54,14.85,71.94,7.54,0.67,18.68,22.44,86.83,5.06,261.23
2020-04-23 02:15,6.03,14.55,64.45,7.06,0.71,17.39,22.42,88.87,4.88,237.05
2020-04-23 02:30,6.57,14.32,84.93,6.45,0.63,17.58,22.44,88.8,4.97,76.84
2020-04-23 02:45,7.34,13.8,62.64,7.22,0.68,16.93,22.44,88.73,5.66,42.24
2020-04-23 03:00,8.43,14.1,71.36,6.98,0.7,14.86,22.41,89.78,2.07,178.28
2020-04-23 03:15,9.76,14.26,76.41,6.63,0.75,15.04,22.4,89.36,4.51,120.25
2020-04-23 03:30,10.39,13.87,74.71,6.72,0.71,14.68,22.41,92.6,5.25,85.72
2020-04-23 03:45,11.17,13.61,66.73,6.93,0.71,14.35,22.42,93.9,5.79,23.16
2020-04-23 04:00,11.53,13.89,62.85,6.77,0.67,14.88,22.41,92.64,7.74,96.84
2020-04-23 04:15,12.65,13.93,74.06,7.04,0.73,14.89,22.43,92.28,6.86,109.35
2020-04-23 04:30,13.46,13.74,64.26,6.68,0.71,13.07,22.41,74.86,4.49,100.71
2020-04-23 04:45,13.82,14.23,59.85,6.71,0.73,12.85,22.44,92.11,5.9,67
2020-04-23 05:00,14.225,15.115,67.83,5.81,0.74,13.13,22.4,92.12,6.93,81.24
2020-04-23 05:15,14.63,16,60.92,6.21,0.69,13.58,22.42,92.11,4.59,15.8
2020-04-23 05:30,15.96,16.08,70.16,6.3,0.72,12.47,22.44,92.25,6.26,117.85
2020-04-23 05:45,16.34,16.46,71.64,6.89,0.7,12.14,23.39,93.91,5.26,68.58
2020-04-23 06:00,16.72,16.84,77.05,7.01,0.75,11.17,26.01,92.87,4.26,243.66
2020-04-23 06:15,17.04,18.11,71.8,7.15,0.71,10.49,42.45,93.01,3.78,50.65
2020-04-23 06:30,17.3236,18.3616,77.72,7.41,0.72,7.65,77.15,85.37,2.12,285.4
2020-04-23 06:45,17.6072,18.6132,82.13,7.53,0.77,8.69,111.17,92.29,3.09,256.97
2020-04-23 07:00,17.8908,18.8648,77.32,7.4,0.77,10.5,154.06,92.83,2.76,310.11
2020-04-23 07:15,18.1744,19.1164,80.8,6.56,0.78,8.37,209.34,90.18,2.31,261.18
2020-04-23 07:30,18.458,19.368,84.54,6.38,0.75,9.66,271.58,86.66,2.45,179.75
2020-04-23 07:45,18.7416,19.6196,96.73,6.16,0.84,11.9,324.09,80.3,5.05,35.84
2020-04-23 08:00,19.0252,19.8712,88.17,6.71,0.72,14.23,385.93,75.33,3.6,156.76
2020-04-23 08:15,19.3088,20.1228,72.69,6.85,0.82,16.23,440.39,70.36,5.05,152.29
2020-04-23 08:30,19.5924,20.3744,84.09,7.48,0.75,16.27,490.93,68.29,4.33,127.36
2020-04-23 08:45,19.876,20.626,87.96,7.9,0.72,16.55,523.05,65.17,5.11,195.69
2020-04-23 09:00,20.1596,20.8776,88.27,7.23,0.77,17.84,551.8,59.32,4.27,229.93
2020-04-23 09:15,20.4432,21.1292,84.31,7.79,0.8,18.9,590.95,56.23,5.4,304.46
2020-04-23 09:30,20.7268,21.3808,97.49,7.97,0.78,19.63,644.77,53.54,3.33,282.46
2020-04-23 09:45,21.0104,21.6324,86.19,7.47,0.76,20.68,657.83,53.74,4.82,217.45
2020-04-23 10:00,21.294,21.884,79.75,7.73,0.76,23.66,716.18,55.79,6.19,79.33
2020-04-23 10:15,21.5776,22.1356,79.84,8,0.76,22.06,635.33,55.07,5.49,67.89
2020-04-23 10:30,21.8612,22.3872,58.08,7.01,0.75,21.63,761.09,51.5,7.86,238.09
2020-04-23 10:45,22.1448,22.6388,75.53,7.37,0.8,24.6,607.38,50.34,6.85,99.71
2020-04-23 11:00,22.4284,22.8904,72.83,7.4,0.79,27.32,775.45,52.27,6.28,94.02
2020-04-23 11:15,22.712,23.142,73.65,7.74,0.77,23.59,838.94,49.37,6.87,155.66
2020-04-23 11:30,22.9956,23.3936,73.92,7.49,0.77,26.38,907.18,45.3,7.73,115.88
2020-04-23 11:45,23.2792,23.6452,75.4,7.04,0.73,22.96,915.83,45.08,6.53,101.46
2020-04-23 12:00,23.5628,23.8968,77.25,7.19,0.76,26.47,914.21,43.45,5.81,115.65
2020-04-23 12:15,23.8464,24.1484,72.5,7.1,0.8,26.76,630.47,41.97,5.9,140.28
2020-04-23 12:30,24.13,24.4,61.48,6.86,0.75,29.03,582.6,42.57,7.9,146.76
2020-04-23 12:45,24.32,24.41,77.81,6.85,0.71,29.52,768.25,40.41,6.94,144.9
2020-04-23 13:00,23.74,24.4,74.33,6.98,0.74,30.89,478.98,40.36,7.87,118.73
2020-04-23 13:15,23.74,24.54,53.57,6.8,0.74,29.64,759.33,39.42,7,135.57
2020-04-23 13:30,23.54,23.95,66.85,6.48,0.73,33.92,348.32,40.86,7.83,53.71
2020-04-23 13:45,22.7,23.78,65.08,7.49,0.75,34.84,677.88,41.07,10.98,90.36
2020-04-23 14:00,21.93,23.58,62.51,7.04,0.77,29.78,739.57,37.87,6.36,44.88
2020-04-23 14:15,22.29,23,66.82,7.01,0.72,32.29,661.32,47.02,8.55,118.81
2020-04-23 14:30,22.525,22.93,52.46,6.86,0.77,33.17,638.48,45.18,9.38,83.3
2020-04-23 14:45,22.76,22.86,62.89,6.98,0.72,31.42,609.31,45.15,9.28,68.19
2020-04-23 15:00,22.68,23.46,49.18,6.75,0.76,34.47,593.37,42.47,8.32,95.15
2020-04-23 15:15,22.14,23.64,54.23,7.84,0.73,35.46,553.78,39.59,9.58,52.64
2020-04-23 15:30,21.68,23.17,56.06,7.21,0.75,35.56,498.13,39,8.84,75.17
2020-04-23 15:45,21.63,22.84,61.27,7.24,0.74,37.66,452.4,39.44,9.94,99.36
2020-04-23 16:00,21.27,23.07,59.81,7.01,0.76,34.9,394.29,38.51,12.74,56.53
2020-04-23 16:15,21.52,22.87,59.05,7.26,0.78,36.92,350.89,38.28,9.13,46.58
2020-04-23 16:30,21.64,22.3,72.96,7.1,0.74,39.23,294.47,38.31,7.3,110.46
2020-04-23 16:45,21.63,22.57,46.99,7.28,0.72,37.26,218.64,40.33,14.31,86.29
2020-04-23 17:00,21.39,22.95,62.85,7.7,0.67,37.41,121.05,42.17,11.22,84.5
2020-04-23 17:15,21.39,22.64,66.2,7.84,0.74,37.07,81.46,42.71,8.41,79.35
2020-04-23 17:30,21.83,22.19,54.59,7.96,0.74,34.32,66.7,46.7,13.25,59.28
2020-04-23 17:45,22.43,23.2,37.37,7.91,0.73,32.81,54.27,54.73,18.22,76.3
2020-04-23 18:00,23.07,24.15,47.95,7.55,0.74,30,40.37,60.56,17.22,92.13
2020-04-23 18:15,22.79,26.07,44.99,7.4,0.74,27.25,28.9,63.88,15.87,98.58
2020-04-23 18:30,23.13,27.73,59.72,7.75,0.78,25.36,23.82,65.63,13.85,143.55
2020-04-23 18:45,24.61,28.96,53.28,7.82,0.72,25.49,22.5,66.11,10.52,83.22
2020-04-23 19:00,25.73,29.44,59,7.46,0.72,24.39,22.46,66.4,8.75,80.41
2020-04-23 19:15,26.29,30.44,68.97,7.61,0.71,23.08,22.43,67.85,8.65,58.19
2020-04-23 19:30,26.71,31.33,79.23,7.68,0.74,22.45,22.42,69.16,9.45,65.82
2020-04-23 19:45,26.88,31.49,72.51,7.45,0.77,23.08,22.41,70.21,16.11,67.6
2020-04-23 20:00,26.83,31.42,63.12,7.23,0.73,23.74,22.42,71.26,10.97,77.75
2020-04-23 20:15,26.55,30.9,70.16,6.77,0.73,21.7,22.41,73.19,12.78,70.51
2020-04-23 20:30,25.76,30.24,50.31,6.77,0.78,19.99,22.42,76.79,13.13,53.45
2020-04-23 20:45,25.35,29.4,63.08,6.78,0.75,19.22,22.47,78.01,12.15,141.85
2020-04-23 21:00,24.72,28.33,54.18,6.51,0.7,19.81,22.42,77.99,10.42,60.73
2020-04-23 21:15,24.73,27.72,63.84,7.12,0.75,19.58,22.43,77.68,11.88,72.63
2020-04-23 21:30,23.51,27.2,60.1,6.73,0.72,19.26,22.41,78.21,9.48,48.72
2020-04-23 21:45,21.96,27.51,65.76,6.72,0.73,19.08,22.44,78.79,9.72,51.99
2020-04-23 22:00,21.58,27.02,64.06,7.08,0.72,18.4,22.44,81.15,10.08,48.95
2020-04-23 22:15,22.05,27.28,58.86,6.16,0.73,18.23,22.41,81.63,10.07,63.67
2020-04-23 22:30,22.09,27.26,52.75,5.66,0.72,17.78,22.44,83.25,16.84,68.15
2020-04-23 22:45,21.86,26.98,57.05,6.2,0.73,17.79,22.42,84.2,13.67,41.83
2020-04-23 23:00,21.61,26.13,54.54,6.04,0.71,17.68,22.44,85.24,7.91,28.64
2020-04-23 23:15,21.73,25.82,51.15,6.25,0.73,16.42,22.47,86.3,13.16,52.44
2020-04-23 23:30,21.85,25.03,61.02,6.69,0.69,16.58,22.42,89.01,9.58,57.84
2020-04-23 23:45,21.71666667,24.665,59.33,6.39,0.725,16.15,22.425,92.5,9.745,42.09
2020-04-24 00:00,21.58333333,24.3,57.64,6.09,0.76,15.72,22.43,95.99,9.91,26.34
2020-04-24 00:15,21.45,24.43,62.22,6.36,0.73,15.44,22.41,78.33,9.13,59.5
2020-04-24 00:30,19.59,24.44,72.06,6.6,0.7,15.37,22.43,94.38,10.82,92.54
2020-04-24 00:45,17.75,24.47,65.32,6.43,0.75,15.93,22.41,94.92,8.79,64.1
2020-04-24 01:00,17.14,24.31,85.53,5.93,0.69,14.29,22.42,93.76,7.22,51.01
2020-04-24 01:15,17.07,24.61,80.08,5.79,0.73,13.59,22.4,94.97,5.02,122.59
2020-04-24 01:30,18.39,24.95,82.62,6.64,0.71,13.1,22.42,94.32,8.51,52.39
2020-04-24 01:45,18.17,24.77,81.8,6.87,0.73,12.95,22.41,95.29,8.9,93.02
2020-04-24 02:00,17.86,25.16,78.13,5.94,0.77,13.04,22.41,95.6,7.5,88.59
2020-04-24 02:15,17.83,25.7,75.4,6.32,0.75,12.21,22.39,97.75,5.55,123.92
2020-04-24 02:30,18.08,25.49,75.57,5.78,0.71,13.48,22.4,96.21,5.45,82.75
2020-04-24 02:45,18.92,24.34,82.1,5.99,0.74,10.76,22.44,96.67,3.17,317.21
2020-04-24 03:00,19.05,24.22,78.35,5.91,0.76,12.27,22.45,96.43,7.52,85.97
2020-04-24 03:15,18.92,23.42,63.99,5.53,0.73,12.62,22.38,95.68,9.1,39.21
2020-04-24 03:30,18.84,22.64,80.6,6.06,0.74,13.23,22.41,94.76,8.18,53.2
2020-04-24 03:45,18.84,22.33,79.98,6.1,0.76,12.13,22.41,95.57,5.78,29.47
2020-04-24 04:00,18.95,22.02,81.06,5.94,0.68,11.76,22.4,94.74,5.34,49.93
2020-04-24 04:15,18.19,22.53,91.44,5.91,0.75,9.92,22.44,94.69,3.85,150.55
2020-04-24 04:30,19.05,22.15,98.13,6.25,0.77,9.79,22.4,94.56,3.42,63.81
2020-04-24 04:45,19.67,22.04,94.49,6.96,0.75,9.5,22.42,93.78,5.53,77.56
2020-04-24 05:00,20.53,22.49,96.61,6.48,0.7,9.53,22.41,94.45,3.88,107.59
2020-04-24 05:15,21.48,21.53,95.35,6.79,0.7,7.73,22.41,95.12,5.39,41.49
2020-04-24 05:30,21.57,21.846,95.53,6.31,0.74,7.45,22.41,95.88,4.67,26.82
2020-04-24 05:45,21.66,22.162,84.04,6.11,0.73,8.25,23.31,96.52,4.79,130.22
2020-04-24 06:00,21.75,22.478,80.93,7.08,0.72,9.65,27.1,89.9,7.06,84.36
2020-04-24 06:15,21.84,22.794,80.49,6.44,0.74,9.65,40.5,96.99,5.53,104.23
2020-04-24 06:30,21.93,23.11,79.37,6.81,0.71,9.16,64.97,98.26,5.24,106.16
2020-04-24 06:45,21.9,22.64,87.81,6.75,0.73,9.51,84.48,94.82,5.94,94.88
2020-04-24 07:00,21.6,22.77,81.69,6.43,0.77,8.85,97.22,96.99,4.72,131.88
2020-04-24 07:15,22.18,22.48,83.9,7.21,0.8,8.99,130.77,94.61,6.07,177.85
2020-04-24 07:30,22.07,23.28,80.87,6.18,0.72,9.14,127.36,95.02,5.13,45.85
2020-04-24 07:45,23.8,25.63,79.62,5.18,0.84,4.57,125.87,94.08,5.37,124.43
2020-04-24 08:00,27.04,28.86,82.4,6.35,0.78,3.81,149.01,91.3,6.13,30.09
2020-04-24 08:15,30.5,31.41,90.26,6.45,0.79,8.49,206.75,90.54,7.5,13.62
2020-04-24 08:30,32.81,34.36,81.2,6.6,0.77,9.83,236.63,86.8,7.18,39.43
2020-04-24 08:45,34.69,35.84,79.59,7.02,0.76,9.77,341.25,84.91,6.21,80.23
2020-04-24 09:00,35.91,36.51,85.89,6.78,0.76,10.27,490.67,79.56,5.39,136.33
2020-04-24 09:15,35.98,37.13,89.1,6.57,0.76,11.96,485.76,74.01,3.7,304.11
2020-04-24 09:30,35.22,37.21,81.75,6.16,0.83,11.74,410.88,70.68,5.04,237.99
2020-04-24 09:45,34.56,35.77,92.04,6.33,0.83,14.58,507.64,70.53,6.26,228.56
2020-04-24 10:00,33.31,35.27,80.65,6.44,0.83,16.56,531.03,64.63,3.79,193.38
2020-04-24 10:15,32.1,34.72,90.33,6.27,0.82,17.54,400.5,65.55,3.81,171.48
2020-04-24 10:30,30.96,34.29,90.05,7.03,0.78,17.88,559.33,63.15,5.45,320.71
2020-04-24 10:45,29.54,32.95,80.69,6.55,0.82,20.45,415.11,61.12,4.45,180.63
2020-04-24 11:00,28.52,31.68,90.69,6.81,0.78,22.85,280.02,63.53,5.46,157.93
2020-04-24 11:15,27.66,30.5,95.91,6.62,0.81,21.21,599.82,62.2,4.52,178.26
2020-04-24 11:30,26.9,30.05,73.23,6.72,0.83,19.82,602.78,57.75,6.96,27.73
2020-04-24 11:45,26.31,29.74,75.06,6.43,0.82,25.26,584.08,60.51,7.77,89.1
2020-04-24 12:00,25.8,29.77,73.71,6.53,0.79,21.23,713.43,55.51,6.96,82.46
2020-04-24 12:15,25.73,29.34,73.8,6.71,0.76,25.68,730.43,53.45,6.6,132.79
2020-04-24 12:30,26.95,28.57,69.91,6.97,0.79,26.2,670.78,52.97,7.41,80.92
2020-04-24 12:45,27.56,28.58,71.44,6.74,0.81,24.98,803.59,49.22,5.59,128.56
2020-04-24 13:00,27.82,28.22,75.19,6.88,0.78,28.07,578.47,48.08,6.35,151.34
2020-04-24 13:15,27.65,28.08666667,68.29,6.37,0.82,25.73,795.11,45.92,8.14,85.04
2020-04-24 13:30,27.48,27.95333333,64.87,6.28,0.79,28.04,752.71,44.36,6.72,127.08
2020-04-24 13:45,27.31,27.82,71.6,6.23,0.78,27.97,571.01,43.81,6.32,177.39
2020-04-24 14:00,26.97,27.89,58.81,6.78,0.79,25.58,664.87,43.66,9.34,146.93
2020-04-24 14:15,26.96,27.75,53.07,6.72,0.76,29.46,723.33,42.91,9.62,143.82
2020-04-24 14:30,26.68,27.7,49.84,6.47,0.79,28.31,628.17,43.83,7.33,79.04
2020-04-24 14:45,26.25,27.83,59.94,6.69,0.78,26.48,642.26,42.31,5.95,182.42
2020-04-24 15:00,26.23,28.01,66.28,6.59,0.75,25.24,587.45,39.66,7.03,95.43
2020-04-24 15:15,26.79,27.32,56.3,6,0.77,23.46,564.11,37.73,8.11,108.95
2020-04-24 15:30,26.99,27.37,47.55,5.66,0.72,27.67,534.83,39.61,12.08,78.3
